"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-2.621152,-1.2064213,-10.095624,0.10902,-0.2,-0.031876
-2.8022661,-0.15234025,-10.164873,0.098995,-0.2,-0.028888
-2.9681752,-0.075868376,-9.884694,0.088973,-0.2,-0.0259
-3.1414032,-0.55179733,-9.892909,0.079819,-0.2,-0.023169
-1.2327384,-1.9206744,-9.009164,0.13243,-0.2,-0.02333
-1.0194249,-1.8543102,-8.305406,0.14274,-0.2,-0.025190999999999998
-1.4821278,-1.9456908,-9.915266,0.12212999999999999,-0.2,-0.021469
-1.5309786,-1.2250863,-10.307176,0.11182,-0.2,-0.019608
-1.6814582,-0.20467488,-10.153732,0.10151,-0.2,-0.017747
-1.8414805,-0.15262592,-9.915664,0.091199,-0.2,-0.015885
-2.0226877,-0.6284967,-9.907041,0.081875,-0.2,-0.014197999999999999
-0.23961064,-2.140851,-9.439389,0.13413,-0.2,-0.008524799999999999
-0.14664957,-2.0822098,-8.552806,0.14458,-0.2,-0.0092322
-0.38508493,-2.072791,-10.524359,0.12367,-0.2,-0.0078175
-0.45263082,-1.2978201,-10.692996,0.11320999999999999,-0.2,-0.0071101
-0.6200822,-0.27110106,-10.572777,0.10275999999999999,-0.2,-0.0064027
-0.829775,-0.23723884,-10.30501,0.092297,-0.2,-0.0056954
-1.0265579,-0.71659154,-10.150616,0.082929,-0.2,-0.0050571999999999995
0.77760595,-2.1648755,-9.562432,0.13421,-0.2,0.0063696000000000004
0.73660475,-2.121164,-8.75694,0.14469,-0.2,0.0068263
0.7383025,-2.108533,-10.402444,0.12372999999999999,-0.2,0.005913
0.62559956,-1.3410392,-10.454267,0.11325,-0.2,0.0054563
0.4496175,-0.3241303,-10.266177,0.10275999999999999,-0.2,0.0049996
0.21348019,-0.2989219,-9.912257,0.092279,-0.2,0.0045429
-0.014653168,-0.7579384,-9.71851,0.082975,-0.2,0.0041424999999999995
1.787022,-2.2592583,-9.263021,0.13269,-0.2,0.021185
1.5491334,-2.2403188,-8.52011,0.14307,-0.2,0.022803999999999998
1.9116935,-2.1621163,-10.133153,0.1223,-0.2,0.019566
1.7581081,-1.384257,-10.346458,0.11192,-0.2,0.017947
1.569443,-0.37121925,-10.392701,0.10153,-0.2,0.016329
1.2649133,-0.36314172,-10.21563,0.091147,-0.2,0.014709
0.96278095,-0.8313014,-10.151379,0.082014,-0.2,0.013291999999999998
2.8431115,-2.442516,-9.061408,0.12958,-0.2,0.034928
2.4623485,-2.474745,-8.3874855,0.13995,-0.2,0.03758
3.0573769,-2.2563183,-9.818777,0.11921,-0.2,0.032276
2.8250368,-1.4233854,-9.976776,0.10884,-0.2,0.029624
2.6115453,-0.40177804,-10.12317,0.09847,-0.2,0.026972000000000003
2.240137,-0.4135128,-10.147354,0.088101,-0.2,0.024319999999999998
1.891369,-0.8934626,-10.094267,0.07912000000000001,-0.2,0.02203
-3.282627,-0.788583,-9.883298,0.076362,-0.2,-0.022308
-3.390891,-0.778986,-9.8470545,0.072905,-0.2,-0.021447
-3.6335523,-0.3448798,-10.225646,0.069448,-0.2,-0.020587
-2.2014093,-0.84780854,-9.967512,0.078328,-0.2,-0.013869999999999999
-2.361503,-0.8321828,-9.99957,0.074781,-0.2,-0.013543000000000001
-2.595441,-0.41000417,-10.543759,0.071235,-0.2,-0.013215000000000001
-1.1900033,-0.91233784,-10.181137,0.07935700000000001,-0.2,-0.0052694
-1.340034,-0.9078507,-10.297408,0.075786,-0.2,-0.0054816000000000005
-1.5454793,-0.4587374,-10.920781,0.072214,-0.2,-0.005693800000000001
